268;;1975_46x33Polissonner266.jpeg;266;1975;46X33;Polissonner;;;
269;;1975_55x37TetEnfant_336.jpeg;336;1975;55X37;Tete Enfant;;;
270;;1975_35x22JolieJoute_344_col_N_Ducourau.jpeg;344;1975;35X22;Joliejoute;;;
271;;1975_35x22JolieJoute5_345coll_N_Ducourau.jpeg;345;1975;35X22;Joliejoute;;;
272;351_1975_46x27Couple6_PC;1975_46x27Couple6_351.jpeg;351;1975;46X27;Couple;paul;;
273;352_1975_53x46CongresTet_PC;1975_53x46CongresTet_352.jpeg;352;1975;53X46;Congres tet;paul;;
274;529_1975_115X146_Delphes-pale_PC;1975_115x146Delphpal529.jpeg;529;1975;115X146;Delphpal;;;
275;530_1975_189X85_Jeune-fille_PC;1975_189x85JneFille530.jpeg;530;1975;189X85;Jeune fille;;;
276;536_1975_178X104_Tete-bleue-hermetique_PC;1975_178x104_TeteBleueH_536.jpeg;536;1975;178X104;Tete Bleu ;;;
277;547_1975_250X135_Grand-paysage-grec_PC;1975_250x135_GrdPaysGrec547.jpeg;547;1975;250X135;Grd pays Grec;;;
278;;1975_GdPaysaGrec547Detail.jpeg;547;1975;;Grd pays Grec;;;
279;;1975_GdPaysaGrec547Detail2.jpeg;547;1975;;Grd pays Grec;;;
280;;1975_GdPaysaGrec547Detail3.jpeg;547;1975;;Grd pays Grec;;;
281;;1975_GdPaysaGrec547Detail4.jpeg;547;1975;;Grd pays Grec;;;
282;548_1975_250X135_Grande-tete_PC;1975_250x135_GrdeTete_548.jpeg;548;1975;250X135;Grde Tete;;;
283;;1975_100x73_30visages2_613.jpeg;613;1975;100X73;Visages;;;
284;;1975_100x73Centautores1_613.jpeg;613;1975;100X73;Centautores;;;
285;;1975_visages_A_36x36_731_coll_J_Roche_cliche_Roche.jpg;731;1975;36X36;Visage;;;
287;036_1976_119X109_Petits-enfants-d-aujourdhui;1976_119x109PtEnfjour036as.jpeg;36;1976;0119X109;Petits-enfants-d-aujourdhui;paul;box ;
288;;1976_73x73le_baiser_059_coll_clothilde_corot.jpeg;59;1976;73X73;Le baiser;;;
289;;1976_147x109_Lambert_061as.jpeg;61;1976;147X109;Lambert;;box ;
290;075_1976_65X50_Guepe-1_Coll-P-Coupille;1976_65x50Guepe1_075as.jpeg;75;1976;65X50;Guepe;paul;box ;
291;;1976_47x39Biagneus5b_100as.jpeg;100;1976;47X39;Baigneuse;;;
292;;1976_100x73Sombre_241_coll_clothilde_Corot.jpeg;241;1976;100X73;Sombre;;;
293;470_1976_65X50_Un-Baiser_PC;1976_65x50UnBaiser470.jpeg;470;1976;65X50;Un Baiser;paul;box;
294;;1976_65x50Cigal&Fourmi491.jpeg;491;1976;65X50;Cigale et fourmis;;;
295;568_1976_188x114_Couple_7_PC;1976_188x114_couple7_568.jpeg;568;1976;188X114;Couple;;;
296;;1976_165x87Colline571.jpeg;571;1976;165X87;Colline;;;
297;;1979_49x44LeBaiser3_640_as_en_remplacement_059_1976.jpeg;640;1976;49X44;Le baiser;;;
298;;1977_120x120Lazulazuli060as.jpeg;60;1977;120X120;Lazulazuli;;;
299;062_1977_100x50_La-sieste_Coll-P-Coupille;1977_100x50LaSieste_062as.jpeg;62;1977;100X50;La sieste;paul;;CH ? 
300;;1977_130x89_4bas107.jpeg;107;1977;130X89;Bas;;;
301;227_1977_120X120_Mr-Media_1;1977_120x120MrMedia1_227.jpeg;227;1977;120X120;Mr Media;paul;box;
302;228_1977_120X120_Mr-Media_2;1977_120x120MrMedia2_228.jpeg;228;1977;120X120;Mr Media;paul;box;
303;;1977_120x120VisagPrison246.jpeg;246;1977;120X120;Visag Prison;;;
304;269_1977_32x27Visages1_PC;1977_32x27Visages1_269.jpeg;269;1977;32X27;Visages;paul;;
305;270_1977_32x27Visages2_PC;1977_32x27Visages2_270.jpeg;270;1977;32X27;Visages;paul;;
306;271_1977_32x27Visages3_PC;1977_32x27Visages3_271.jpeg;271;1977;32x27;Visages;paul;;
307;;1977_65x90Chat_482.jpeg;482;1977;65X90;Chat;;;
308;488_1977_73x54Cri_PC;1977_73x54Cri_488.jpeg;488;1977;73X54;Cri;paul;;
309;505_1977_65x90TeteBleue_PC;1977_65x90TeteBleue_505.jpeg;505;1977;65X90;Tete Bleue;paul;;
310;1258_1977_100X73_L'INFORMATION DU PECTACLE_PC;;1258;1977;100X73;L'INFORMATION DU PECTACLE;paul;;Titre ?
311;013_1978_51X31_Tete-sombre-3_doublon_333;013_1978_51X31_Tete-sombre-3_Coll-S-Kaminka.jpeg;13;1978;51X31;Tete sombre;sam;;
312;014_1978_51X31_Tete-sombre-2_doublon_334;1978_51x31_TetSombr2_014as.jpeg;14;1978;51X31;Tete Sombre;paul;box;
313;247_1978_46x38AuBordTerr13_PC;1978_46x38AuBordTerr13_247.jpeg;247;1978;46X38;AubordTerr;paul;;Titre ?
314;248_1978_46x38AuBordTerr14_PC;1978_46x38AuBordTerr14_248.jpeg;248;1978;46X38;AubordTerr;paul;;Titre ?
315;249_1978_46x38AuBordTerr15_PC;1978_46x38AuBordTerr15_249.jpeg;249;1978;46X38;AubordTerr;paul;;Titre ?
316;250_1978_32x27DeSable3_PC;1978_32x27DeSable3_250.jpeg;250;1978;32X27;DeSable;paul;;Titre ?
317;251_1978_32x27DeSable5_PC;1978_32x27DeSable5_251.jpeg;251;1978;32X27;DeSable;paul;;Titre ?
318;252_1978_32x27DeSable6_Ch;1978_32x27DeSable6_252.jpeg;252;1978;32X27;DeSable;paul;chateau;Titre ?
319;253_1978_32x27DeSable7_PC;1978_32x27DeSable7_253.jpeg;253;1978;32X27;DeSable;paul;;Titre ?
320;254_1978_32x27DeSable9_PC;1978_32x27DeSable9_254.jpeg;254;1978;32X27;DeSable;paul;;Titre ?
321;267_1978_32x28ToutRouge_PC;1978_32x28ToutRouge_267.jpeg;267;1978;32X28;ToutRouge;paul;;
322;311_1978_55X38_Sur-le-Sable_PC;1978_55x38SurleSable_311.jpeg;311;1978;55X38;SurleSable;paul;box;
323;333_1978_52x32TeteSombre3_PC;1978_52x32TeteSombre3_333.jpeg;333;1978;52X32;TeteSombre;paul;;
324;335_1978_52x32TeteSombre1_Coll-S-Kaminka;335_1978_52x32TeteSombre1_Coll-S-Kaminka.jpeg;335;1978;52X32;TeteSombre;paul;;
325;337_1978_32X27_SUR LA NEIGE_PC;;337;1978;32X27;Sur la neige;paul;;Numero de titre ?
326;339_1978_27x32NAllonsBagaud_PC;1978_27x32NAllonsBagaud_339.jpeg;339;1978;27X32;NAllonsBagaud;paul;;Titre ?
327;;1978_52x32Dame5_350.jpeg;350;1978;52X32;Dame;;;
328;;1978_46x39Baigneuse_433.jpeg;433;1978;46X39;Baigneuse;;;
329;;1978_130x162PteEnum534coll_S_Kaminka.jpeg;534;1978;130X162;Pteenum;;;
330;535_1978_162X110_Sur-la-plage_PC;1978_110x162SurPlage535.jpeg;535;1978;110X162;Sur Plage;;;
331;;1978-couple_-100x100_737_cliche_Paul.jpeg;737;1978;100X100;Couple;;;
332;;1978-couple_-100x100_737bis_cliche_Paul.jpeg;737 Bis;1978;100X100;Couple;;;
333;033_1979_52X32_Plage-5_Coll-P-Coupille;1979_52x32Plage5_033as.jpeg;33;1979;52X32;Plage;paul;box ;
334;034_1979_52X32_Plage-4;1979_52x32Plage4_034as.jpeg;34;1979;52X32;Plage;?;?;
335;035_1979_52X32_Plage-3;1979_52x32_Plage3_035as.jpeg;35;1979;52X32;Plage;?;?;
336;037_1979_52X32_Petite-nacre-4_Coll-P-Coupille;1979_52x32PtNacre4_037as.jpeg;37;1979;52X32;Petite Nacre;paul;box ;
337;099_1979_110X73_Bataille_Coll-P-Coupille;1979_110x73Bataille099as.jpeg;99;1979;110X73;Bataille;paul;chateau;CH ?
338;;1979_52x32_PtNacre1_260.jpeg;260;1979;52X32;Pt Nacre;;;
339;261_1979_52x32PtNacre2_PC;1979_52x32PtNacre2_261.jpeg;261;1979;52X32;Ptnacre;paul;;Titre ?
340;264_1979_52x32Plage1_PC;;264;1979;52X32;Plage;paul;;
341;;1979_52x32Plage1_264.jpeg;264;1979;52X32;Plage;;;
342;265_1979_52x32Plage2_PC;;265;1979;52X32;Plage;paul;;
343;;1979_52x32Plage2_265.jpeg;265;1979;52X32;Plage;;;
344;;1979_44x48Visage_308.jpeg;308;1979;44X48;Visage;;;
345;334_1979_52x32TeteSombre2_PC;1979_52x32TeteSombre2_334.jpeg;334;1979;52X32;TeteSombre;paul;;
346;;1979_34x29SurLNeige_337.jpeg;337;1979;34X29;Sur la neige;;;
347;338_1979_34x29SurLNeige2_PC;1979_34x29SurLNeige2_338.jpeg;338;1979;34X29;Sur la neige;paul;;
348;;1979_68x50AllonsDonc479.jpeg;479;1979;68X50;Allons Donc;;;
349;;1979_69x54Attentive_480.jpeg;480;1979;69X54;Attentive;;;
350;490_1979_65X50_Images_S;1979_65x50Images_490.jpeg;490;1979;65X50;Image;sam;;
351;492_1979_65X50_Le baiser_S;1979_65x50LeBaiser492.jpeg;492;1979;65X50;Le baiser;sam;;
352;506_1979_65X50_Visée_S;1979_68x50Visee_506.jpeg;506;1979;65X50;Visée;sam;;
353;;1979_62x44AuBordTerr4_520coll_V_Bourgoin.jpeg;520;1979;62X44;Aubordterr;;;
354;523_1979_62X45_Au-Bord-de-la-Terre_6_PC;1979_62x44AuBordTerr6_523.jpeg;523;1979;62X44;Au bord Terre;paul;;box
355;550_1979_116X84_Jolie-calanque;1979_116x84JoliCalanq550.jpeg;550;1979;116X84;Jolie Calanque;paul;box;
356;;1979_52x32PtNacre3_638as.jpeg;638;1979;52X32;Ptnacre;;;
357;640_1979_49X44_LeBaiser3_Pablo H_nov 2021;;640;1979;49X44;LeBaiser;pablo;;
358;;1979_49x44LeBaiser3_640_as_en_remplacement_059_1976.jpeg;640;1979;49X44;Lebaiser;;;
359;;1979_52x32_PtNacre5_647as.jpeg;647;1979;52X32;Ptnacre;;;
360;;1979_LE_BAISER_2_A_32X28_N_1831_Coll_Andriot_cliche_andriot.jpeg;1831;1979;32X28;Le baiser;;;
361;;1979_LE_BAISER_A_52X32_N_1832_Coll_B_et_C_ANDRIOT_cliche_Andriot.jpeg;1832;1979;52X32;Le baiser;;;
362;;1979_LE_BAISER_3__A_32X28_N_1834_Coll_Andriot_cliche_andriot.jpeg;1834;1979;32X28;Le baiser;;;
363;4719_1979_65X50_Allons donc_S;;4719;1979;65X50;Allons donc;sam;;Numéro ?
364;094_1980_185X112_Collage-6_Coll-P-Coupille;1980_196x128_collage6_094.jpeg;94;1980;185X112;Collage;paul;box ;
365;;1980_196x128_collage5_095.jpeg;95;1980;196X128;Collage;;;
366;096_1980_185X122_Collage-3_Coll-P-Coupille;1980_185x122_collage3_096.jpeg;96;1980;185X122;Collage;paul;box ;
367;262_1980_49x43pteCollines1_PC;1980_49x43pteCollines1_262.jpeg;262;1980;49X43;Ptecollines;paul;;
368;263_1980_49x43pteCollines2_PC;1980_49x43pteCollines2_263.jpeg;263;1980;49X43;Ptecollines;paul;;
369;268_1980_49x43Vegetal_PC;1980_49x43Vegetal_268.jpeg;268;1980;49X43;Vegetal;paul;;
370;;1980_185x122_collage2_342.jpeg;342;1980;185X122;Collage;;;
371;;1980_52x32BordTerre4_355coll_S_Kaminka.jpeg;355;1980;52X32;Bordterre;;;
372;;1980_52x32BordTerre3_356collS__Kaminka.jpeg;356;1980;52X32;Bordterre;;;
373;;1980_40x40Harnais_371.jpeg;371;1980;40X40;Harnais;;;
374;;1980_40x40PlaisanceIV_372.jpeg;372;1980;40X40;Plaisance;;;
375;;1980_40x40GensMer1_373.jpeg;373;1980;40X40;Gens mer;;;
376;;1980_40x40Gensmer5_374.jpeg;374;1980;40X40;Gens mer;;;
377;;1980_40x40GensMer6_375.jpeg;375;1980;40X40;Gens mer;;;
378;532_1980_178X104_Paysage-chene_PC;1980_178x104_PaysageChene532.jpeg;532;1980;178X104;Paysage chene;;;
379;;1980_163x115PaysagGrece533.jpeg;533;1980;163X115;Paysag Grece;;;
380;541_1980_196X128_Collage_1_PC;1980_196x128_collage1_541.jpeg;541;1980;196X128;Collage;;;
381;543_1980_196X128_Collage_4_PC;1980_196x128_collage4_543_.jpeg;543;1980;196X128;Collage;;;
382;544_1980_196X128_Collage_7_PC;1980_196x128_collage7_544.jpeg;544;1980;196X128;Collage;;;
383;636_1980_49x44Coupl&Autr_PC;1980_49x44Coupl&Autr_636.jpeg;636;1980;49X44;Coupl&autr;paul;;
384;011_1981_90X70_Un-et-un-deux;011_1981_90X70_Un-et-un-deux.jpeg;11;1981;90X70;Un et un deux;;;
385;045_1981_37X33_Muette_Coll-S-Kaminka;1981_37x33_Muette_045as.jpeg;45;1981;37X33;Muette;sam;;
386;053_1981_90X70_Les-Deux-2;1981_90x70LesDeux2_053as.jpeg;53;1981;90X70;Les deux;?;;
387;080_1981_73X60_Souvenir-Mariee_Coll-P-Coupille;1981_73x60SouvMariee_080as.jpeg;80;1981;73X60;Souvenir-Mariee;paul;chateau;CH ? Titre ?
388;;1981_38x33_4images_106as.jpeg;106;1981;38X33;4 Images;;;
389;;1981_90x70Deux108.jpeg;108;1981;90X70;Deux;;;
390;;1981_90x70IlsSontDeux109.jpeg;109;1981;90X70;Ilssontdeux;;;
391;;1981_90x70PresqueDeux110.jpeg;110;1981;90X70;Presque Deux;;;
392;;1981_90x70LesDeux3_111.jpeg;111;1981;90X70;Les deux;;;
393;;1981_90x70NSomDeux112.jpeg;112;1981;90X70;NSom Deux;;;
394;;1981_90x70LesDeux1_113.jpeg;113;1981;90X70;Les deux;;;
395;;1981_90x70NousEtionsDeux114.jpeg;114;1981;90X70;Nousetionsdeux;;;
396;;1981_105x90BordTerr12_213.jpeg;213;1981;105X90;Bordterre;;;
397;;1981_64x75SurLaTerr12_312.jpeg;312;1981;64X75;Sur la terre;;;
398;313_1981_74X64_Sur-La-Terre_13_PC;1981_74x64SurLaTerr13_313.jpeg;313;1981;74X64;SurLaTerre;paul;box ;
399;;1981_84x64PaysParty_317.jpeg;317;1981;84X64;Paysparty;;;
400;;1981_84x64PaysParty1_318.jpeg;318;1981;84X64;Paysparty;;;
401;;1981_58x57Paysagpersonag319.jpeg;319;1981;58X57;Paysagpersonag;;;
402;;1981_64x75Oui_Non_320coll_S_Kaminka.jpeg;320;1981;64X75;Oui non;;;
403;;1981_74x61Gris&gris_324.jpeg;324;1981;74X61;Gris et Gris;;;
404;;1981_58x53Ete_326.jpeg;326;1981;58X53;Été;;;
405;;1981_84x64DeLoinDePres329.jpeg;329;1981;84X64;Deloindepres;;;
406;;1981_33x37Eclipse2_347coll_S_Kaminka.jpeg;347;1981;33X37;Eclipse;;;
407;;1981_33x37Eclipse1_348coll_S_Kaminka.jpeg;348;1981;33X37;Eclipse;;;
408;;1981_120x100DeConserv546.jpeg;546;1981;120X100;De Conserv;;;
409;549_1981_115X82_Histoire-Couple_PC;1981_115x82HistoirCoupl549.jpeg;549;1981;115X82;HistoireCouple;paul;;
410;007_1962_120X120_Vers-la-mer_Coll-volps;007_1962_120X120_Vers-la-mer_Coll-volps.jpeg;7;1982;120X120;Vers la mer;volps;;
411;;1982_120x120Ensembl078as.jpeg;78;1982;120X120;Ensembl;;;
412;;1982_120x120ChemFais097as.jpeg;97;1982;120X120;Chemfais;;;
413;230_1982_120X120_Maternite;1982_120x120Maternite230.jpeg;230;1982;120X120;Maternite;paul;box;
414;;1982_120x120Verlahaut244.jpeg;244;1982;120X120;Verlahaut;;;
415;;1982_40x40Madame1_395.jpeg;395;1982;40X40;Madame;;;
416;;1983_120x120LaGlacee066as.jpeg;66;1983;120X120;Laglacee;;;
417;;1983_120x120simpledouble240.jpeg;240;1983;120X120;Simpledouble;;;
418;;1985_120x120cracheusnote2_223.jpeg;223;1985;120X120;cracheusnote;;;
419;;1985_120x120RoiArmeni239.jpeg;239;1985;120X120;Roi Armeni;;;
420;540_1985_116X83_A-la-mer;1985_116x83AlaMer540.jpeg;540;1985;116X83;Ala Mer;paul;box;
421;025_1986_40X40_Regate-7_Coll-S-Kaminka;1986_40x40Regate7_025as_C.jpeg;25;1986;40X40;Regate;;;
422;029_1986_40X40_Plaisance-12_Coll-S-Kaminka;1986_40x40Plaisanc12_029as.jpeg;29;1986;40X40;Plaisance;sam;;
423;030_1986_40X40_Plaisance-8bis_Coll-S-Kaminka;1986_40x40Plaisanc8b_030as.jpeg;30;1986;40X40;Plaisance;sam;;
424;031_1986_40x40_Plaisance-7_Coll-S-Kaminka.jpeg;1986_40x40Plaisanc7_031as.jpeg;31;1986;40X40;Plaisance;sam;;
425;032_1986_40X40_Plaisance-6_Coll-S-Kaminka;1986_40x40Plaisanc6_032as.jpeg;32;1986;40X40;Plaisance;sam;;
426;;1986_40x40ADieuvat_362.jpeg;362;1986;40X40;Adieuvat;;;
427;;1986_40x40BordMer4_367.jpeg;367;1986;40X40;Bord mer;;;
428;;1986_40x40AuTempsdeJean_369.jpeg;369;1986;40X40;Au temps de Jean;;;
429;;1986_40x40Madame2_396.jpeg;396;1986;40X40;Madame;;;
430;;1986_40x40Mer1_399.jpeg;399;1986;40X40;Mer Blés;;;
431;;1986_40x40ParMistral_409.jpeg;409;1986;40X40;Par mistral;;;
432;;1986_40x40Regate1_412coll_G_Genta.jpeg;412;1986;40X40;Regate;;;
433;;1986_40x40BordMer10_632.jpeg;632;1986;40X40;Bord mer;;;
434;;1987_60x60LaBas3_069as.jpeg;69;1987;60X60;La Bas;;;
435;;1987_60x60LaBas2_070as.jpeg;70;1987;60X60;La Bas;;;
436;;1987_60x60Ensemble279.jpeg;279;1987;60X60;Ensemble;;;
437;;1987_60x60Soir287.jpeg;287;1987;60X60;Soir;;;
438;;1987_60x60Pose_316.jpeg;316;1987;60X60;Pose;;;
439;;1987_60x60Evasif325.jpeg;325;1987;60X60;Evasif;;;
440;;1987_60x60Attente_332.jpeg;332;1987;60X60;Attente;;;
441;;1987_40x40BordMer3_366.jpeg;366;1987;40X40;Bordmer;;;
442;;1987_40x40Maritime3_398.jpeg;398;1987;40X40;Maritime;;;
443;158_1988_100X100_Deux-S;1988_100x100Deux158.jpeg;158;1988;100X100;Deux;sam;;
444;;1988_40x40LesAmiel8_394.jpeg;394;1988;40X40;Les amiel;;;
445;;1989_100x100RoiFroid023as_C.jpeg;23;1989;100X100;Roi froid;;;
446;026_1989_100X100_Regate-2;1989_100x100Regat2_026as_C.jpeg;26;1989;100X100;Regate;paul;;
448;056_1989_100x100_Les-Amiel_Coll-S-Kaminka;1989_100x100LesAmiel056as.jpeg;56;1989;100X100;Les amiel;sam;;
449;065_1989_100X100_Grande-tete_Coll-P-Coupille;1989_100x100GrdTete065as.jpeg;65;1989;100X100;Grande tete;paul;box ;
450;152_1989_100x100BordTerre_Ch;1989_100x100BordTerre152.jpeg;152;1989;100X100;Bord de terre;paul;chateau;
451;159_1989_100X100_Doute;1989-_100x100Doute159.jpeg;159;1989;100X100;Doute;paul;box;
452;166_1989_100x100Nous2_Ch;1989_100x100Nous2_166.jpeg;166;1989;100X100;Nous 2;paul;chateau;
453;175_1989_100X100_Terre-difficile_4;1989_100x100TerrDiffi4_175.jpeg;175;1989;100X100;Terre difficile;paul;box;
454;179_1989_100X100_Visage_S;1989_100x100Visage4-179.jpeg;179;1989;100X100;Visage;sam;;
455;;1989_60x60Calme272.jpeg;272;1989;60X60;Calme;;;
456;;1989_60x60LointSouv280.jpeg;280;1989;60X60;Lointsouv;;;
457;;1989_60x60Rivage284.jpeg;284;1989;60X60;Rivage;;;
458;;1989_60x60SansAssist285.jpeg;285;1989;60X60;Sansassist;;;
459;;1989_60x60Seule286.jpeg;286;1989;60X60;Seule;;;
460;;1989_60x60autreCTmond291coll_C_Perrier.jpeg;291;1989;60X60;autre CT monde;;;
461;;1989_60x60QuEnPensetil314.jpeg;314;1989;60X60;Quenpensetil;;;
462;;1989_60x60DunPaysLoin327.jpeg;327;1989;60X60;Dunpaysloin;;;
463;009_1990_50X50_Veille-6_Coll-S-Kaminka;009_1990_50X50_Veille-6_Coll-S-Kaminka.jpeg;9;1990;50X50;Veille;;;
464;010_1990_50X50_Veille-1_Coll-S-Kaminka;010_1990_50X50_Veille-1_Coll-S-Kaminka.jpeg;10;1990;50X50;Veille;;;
465;012_1990_100X100_Un-couple_Coll-S-Kaminka;012_1990_100X100_Un-couple_Coll-S-Kaminka.jpeg;12;1990;100X100;Un couple;sam;;
466;;1990_70x70TeteD_015as_C.jpeg;15;1990;70X70;Teted;;;
467;;1990_70x70TeteB_016as.jpeg;16;1990;70X70;Teteb;;;
468;;1990_40x40TerrDiff6_017as.jpeg;17;1990;40X40;Terrdiff;;;
469;;1990_40x40TerrDiff8_018as.jpeg;18;1990;40X40;Terrdiff;;;
470;;1990_70x70TempsFroid_019as.jpeg;19;1990;70X70;Tempsfroid;;;
471;;1990_40x40Souvenir_020as_C.jpeg;20;1990;40X40;Souvenir;;;
472;;1990_70x70Solitudes_021as.jpeg;21;1990;70X70;Solitudes;;;
473;;1990_70x70Silence3_022as.jpeg;22;1990;70X70;Silence;;;
474;023_1990_100X100_Roi-froid_Coll-S-Kaminka;;23;1990;100X100;Roi froid;sam;;
475;044_1990_60X60_Obtuse_Coll-S-Kaminka;1990_60x60Obtuse_044as.jpeg;44;1990;60X60;Obtuse;sam;;
476;Doublon avec le 28;1990_40x40Plaisanc12b_048as.jpeg;;;;Doublon avec le 28;Doublon avec le 28;Doublon avec le 28;Doublon avec le 28
477;079_1990_100X100_Encore-deux_Coll-P-Coupille;1990_100x100Encor2_079as.jpeg;79;1990;100X100;Encore-deux;paul;box ;
478;085_1990_100X100_Crepuscule-pale_Coll-P-Coupille;1990_100x100CrepusPal085as.jpeg;85;1990;100X100;Crepuscule-pale;paul;box ;
479;104_1989_70X70_Amer_Coll-P-Coupille;1990_70x70Amer_104as.jpeg;104;1990;70X70;Amer;paul;box ;
480;147_1998_100X100_Carteau_3;1990_100x100Carteau3_147.jpeg;147;1990;100X100;Carteau;paul;box;
481;148_1990_100X100_19 Avril_S;1990_100x100_19avril148.jpeg;148;1990;100X100;19 avril;sam;;Titre ?
482;;1990_100x100Attente151.jpeg;151;1990;100X100;Attente;;;
483;154_1990_100X100_Couple_10;1990_100x100Couple10_154.jpeg;154;1990;100X100;Couple;paul;box;
484;155_1990_100X100_Couple 20_S;1990_100x100Coupl20_155.jpeg;155;1990;100X100;Couple;sam;;
485;156_1990_100X100_Crépuscule_S;1990_100x100Crepuscul156.jpeg;156;1990;100X100;Crépuscule;sam;;
486;165_1990_100X100_Nougatine_S;1990_100x100Nougatine165.jpeg;165;1990;100X100;Nougatine;sam;;
487;170_1990_100X100_Régates;1990_100x100Regates170.jpeg;170;1990;100X100;Regates;paul;box;
488;174_1990_100X100_Solitaire_S;1990_100x100Solitaire174.jpeg;174;1990;100X100;Solitaire;sam;;
489;176_1990_100X100_Tête_S;1990_100x100Tete176.jpeg;176;1990;100X100;Tête;sam;;
490;;1990_70x70Silence1_201.jpeg;201;1990;70X70;Silence;;;
491;;1990_70x70Silence2_202.jpeg;202;1990;70X70;Silence;;;
492;203_1990_TERRIT MARIT 2_PC;1990_80x80TerritMarit2_203.jpeg;203;1990;80X80;Territ Marit;paul;;Dimension ?
493;;1990_80x80TerritMarit3_204.jpeg;204;1990;80X80;Territmarit;;;
494;205_1990_80X80_Territoire-maritime_4;1990_80x80TerMarit_205.jpeg;205;1990;80X80;Terre maritime;paul;box;
495;;1990_120x120bleue215.jpeg;215;1990;120X120;bleue;;;
496;;1990_120x120couple218.jpeg;218;1990;120X120;couple;;;
497;;1990_120x120DansRade219.jpeg;219;1990;120X120;Dansrade;;;
498;;1990_120x120Casquee222.jpeg;222;1990;120X120;Casquee;;;
499;;1990_60x60EnHiver276.jpeg;276;1990;60X60;CroqNotes;paul;box;
500;276_1990_60X60_La-Croqueuse-de-Notes_2;1990_60x60CroqNotes2_276.jpeg;276;1990;60X60;Croqnotes;;;
501;;1990_60x60DevantMer299.jpeg;299;1990;60X60;Devantmer;;;
502;;1990_60x60TempsGris310.jpeg;310;1990;60X60;Tempsgris;;;
503;;1990_60x60NouvCoupl323.jpeg;323;1990;60X60;Nouvcoupl;;;
504;;1990_60x60DevantMer328.jpeg;328;1990;60X60;Devantmer;;;
505;361_1990_50x50Attente1_Coll Sam;1990_50x50Attente1_361.jpeg;361;1990;50X50;Attente;sam;;
506;;1990_40x40GensMer3_377.jpeg;377;1990;40X40;Gensmer;;;
507;;1990_40x40Plaisance1_410.jpeg;410;1990;40X40;Plaisance;;;
508;;1990_40x40TerrDiff16_416coll_M_Toubon.jpeg;416;1990;40X40;TerreDiff;;;
509;;1990_40x40TerrDiff7_417.jpeg;417;1990;40X40;Terrdiff;;;
510;;1990_50x50Veille2_419.jpeg;419;1990;50X50;Veille;;;
511;;1990_50x50Veille3_420.jpeg;420;1990;50X50;Veille;;;
512;;1990_50x50Veille4_421.jpeg;421;1990;50X50;Veille;;;
513;;1990_50x50Veille5_422.jpeg;422;1990;50X50;Veille;;;
514;;1990_40x40Visage2_423.jpeg;423;1990;40X40;Visage;;;
515;006_1991_120X120_Verte-Ithaque_Coll-S-Kaminka;006_1991_120X120_Verte-Ithaque_Coll-S-Kaminka.jpeg;6;1991;120X120;Verte lthaque;sam;;
516;;1991_70x70LaRade3_064as.jpeg;64;1991;70X70;Larade;;;
517;084_1991_80X80_Dame-6_Coll-P-Coupille;1991_70x70Dame6_084as.jpeg;84;1991;70X70;Dame;paul;box ;
518;149_1991_100X100_A-l-automne;1991_100x100Automne149.jpeg;149;1991;100X100;A l'Automne;paul;box;
519;162_1991_100X100_Femme_4;1991_100x100Femme4_162.jpeg;162;1991;100X100;Femme;paul;box;
520;164_1991_100X100_Miroir de la mer_S;1991_100x100MiroirMer164.jpeg;164;1991;100X100;Miroir de la mer;sam;;
521;172_1991_100X100_Reste d'été_S;1991_100x100ResteEte172.jpeg;172;1991;100X100;Reste d'été;sam;;
522;;1991_100x100VoyagGrece180.jpeg;180;1991;100X100;Voyaggrece;;;
523;196_1991_80X80_Odyssee_2_PC;1991_80x80Odyss2_196.jpeg;196;1991;80X80;Odyss;;;
524;197_1991_80X80_Odyssee_4_PC;1991_80x80Odyss4_197.jpeg;197;1991;80X80;Odyss;;;
525;198_1995_70X70_Plaisance_PC;1991_70x70Plaisance198.jpeg;198;1991;70X70;Plaisance;;;
526;;1991_70x70TerrDiff1_206.jpeg;206;1991;70X70;Terrdiff;;;
527;;1991_70x70TerrDiff3_207.jpeg;207;1991;70X70;Terrdiff;;;
528;;1991_70x70TeteA_208collS_Kaminka.jpeg;208;1991;70X70;Tete;;;
529;;1991_120x120Brune216.jpeg;216;1991;120X120;Brune;;;
530;242_1991_100X100_Terre difficile 5_S;1991_100x100TerrDiffi5_242.jpeg;242;1991;100X100;Terre difficile;sam;;
531;;1991_120x120terVerte243coll_S_Kaminka.jpeg;243;1991;120X120;Ter Verte;;;
532;;1991_60x60Couple273.jpeg;273;1991;60X60;Couple;;;
533;;1991_40x40Mer9_363.jpeg;363;1991;40X40;Mer;;;
534;;1991_40x40CapSicie_368.jpeg;368;1991;40X40;Capsicie;;;
535;;1991_40x40GensMer8_376.jpeg;376;1991;40X40;Gensmer;;;
536;;1991_40x40Mer4_400.jpeg;400;1991;40X40;Mer;;;
537;;1991_40x40Mer5_401.jpeg;401;1991;40X40;Mer;;;
538;;1991_40x40Mer6_402coll_G_Genta.jpeg;402;1991;40X40;Mer;;;
539;;1991_40x40Visage_424.jpeg;424;1991;40X40;Visage;;;
540;;1991_40x40Voilier1_426.jpeg;426;1991;40X40;Voilier;;;
541;;1991_40x40Voiliers5_428coll_V_Bourgoin.jpeg;428;1991;40X40;oiliers V colle;;;
